name,address, shares, ratePerOneOKT,rewards25PerYear, rewards75PerYear, rewardsPerYear, commissionRate, depositOktNums, depositOktRewardPerYear, APR, top21
Chillcrypto,exvaloper1xkl5agjzqnjnptyat2dng2asmx8g5kllg7xamv, 49233000286217, 0.000000149122498270, 46928.5714, 165021.4770, 211950.0484, 0, 1000000, 31606.52072586, 3.16065207%, True
Unique farming,exvaloper1fymxn4gazxzjdfvwvr0ccnrnjpwmj0r9vw3t2y, 41889906928312, 0.000000175262934161, 46928.5714, 140408.5526, 187337.1240, 0, 0, 0.00000000, 3.28332540%, True
Tombolo,exvaloper1m569cfenudxemegcf4mmykhugnslhdv0xhvcj6, 41888359815303, 0.000000175269407357, 46928.5714, 140403.3669, 187331.9383, 0, 0, 0.00000000, 3.28335578%, True
Defilego,exvaloper1tkwxgcpvptua0q0h5tn0at58ufnjdue7xp9jh4, 41886789011351, 0.000000175275980167, 46928.5714, 140398.1018, 187326.6732, 0, 0, 0.00000000, 3.28338663%, True
Nodeplus,exvaloper1ygcvtcqxl82xvzrq25dymam434k3nnc8kwvrkm, 41886534633212, 0.000000175277044623, 46928.5714, 140397.2492, 187325.8206, 0, 0, 0.00000000, 3.28339162%, True
DeLab,exvaloper1c34s7lc7ec8gs9xrtxeh0j2wjaam25c3g06xp3, 41884488642584, 0.000000175285606628, 46928.5714, 140390.3913, 187318.9627, 0, 0, 0.00000000, 3.28343180%, True
Hydrus,exvaloper1508d7eq592kg2lh9d46xvv3r4sm7gm8w0nrejk, 41882557430968, 0.000000175293689076, 46928.5714, 140383.9182, 187312.4896, 0, 0, 0.00000000, 3.28346973%, True
Blockpro,exvaloper1ja9xngm4zh0t442mse73ll30p7dczd49s88n2x, 41882114025149, 0.000000175295544909, 46928.5714, 140382.4320, 187311.0034, 0, 0, 0.00000000, 3.28347844%, True
ZK capitial,exvaloper1zza3jrylyecrtuh0p9ts2xauzsefuvwa4l9fsx, 41879620949140, 0.000000175305980179, 46928.5714, 140374.0756, 187302.6470, 0, 0, 0.00000000, 3.28352741%, True
Samual,exvaloper1ka92ujcwh6hyyeu4tymzy3dedgxplt4dtsr7xh, 41878299446868, 0.000000175311512095, 46928.5714, 140369.6461, 187298.2175, 0, 0, 0.00000000, 3.28355337%, True
