name,address, shares, ratePerOneOKT,rewards25PerYear, rewards75PerYear, rewardsPerYear, commissionRate, depositOktNums, depositOktRewardPerYear, APR, top21
Chillcrypto,exvaloper1xkl5agjzqnjnptyat2dng2asmx8g5kllg7xamv, 41964669766217, 0.000000174950691639, 46928.5714, 141827.8446, 188756.4160, 0, 10000, 330.23065530, 3.30230655%, True
Unique farming,exvaloper1fymxn4gazxzjdfvwvr0ccnrnjpwmj0r9vw3t2y, 41889906928312, 0.000000175262934161, 46928.5714, 141575.1689, 188503.7403, 0, 0, 0.00000000, 3.30377186%, True
Tombolo,exvaloper1m569cfenudxemegcf4mmykhugnslhdv0xhvcj6, 41888359815303, 0.000000175269407357, 46928.5714, 141569.9401, 188498.5115, 0, 0, 0.00000000, 3.30380224%, True
Defilego,exvaloper1tkwxgcpvptua0q0h5tn0at58ufnjdue7xp9jh4, 41886789011351, 0.000000175275980167, 46928.5714, 141564.6313, 188493.2027, 0, 0, 0.00000000, 3.30383309%, True
Nodeplus,exvaloper1ygcvtcqxl82xvzrq25dymam434k3nnc8kwvrkm, 41886534633212, 0.000000175277044623, 46928.5714, 141563.7716, 188492.3430, 0, 0, 0.00000000, 3.30383808%, True
DeLab,exvaloper1c34s7lc7ec8gs9xrtxeh0j2wjaam25c3g06xp3, 41884488642584, 0.000000175285606628, 46928.5714, 141556.8567, 188485.4281, 0, 0, 0.00000000, 3.30387826%, True
Hydrus,exvaloper1508d7eq592kg2lh9d46xvv3r4sm7gm8w0nrejk, 41882557430968, 0.000000175293689076, 46928.5714, 141550.3298, 188478.9012, 0, 0, 0.00000000, 3.30391619%, True
Blockpro,exvaloper1ja9xngm4zh0t442mse73ll30p7dczd49s88n2x, 41882114025149, 0.000000175295544909, 46928.5714, 141548.8313, 188477.4027, 0, 0, 0.00000000, 3.30392490%, True
ZK capitial,exvaloper1zza3jrylyecrtuh0p9ts2xauzsefuvwa4l9fsx, 41879620949140, 0.000000175305980179, 46928.5714, 141540.4054, 188468.9768, 0, 0, 0.00000000, 3.30397387%, True
Samual,exvaloper1ka92ujcwh6hyyeu4tymzy3dedgxplt4dtsr7xh, 41878299446868, 0.000000175311512095, 46928.5714, 141535.9391, 188464.5105, 0, 0, 0.00000000, 3.30399983%, True
Zapzap,exvaloper1qva0ejf0t943x6rt824gwmvtjgec9cjrut5wn8, 41876865915008, 0.000000175317513371, 46928.5714, 141531.0942, 188459.6656, 0, 0, 0.00000000, 3.30402799%, True
Squares,exvaloper19wln93k3faq7vkqzlc9gljr3ey5fljt93jfxsy, 41875544190870, 0.000000175323046944, 46928.5714, 141526.6272, 188455.1986, 0, 0, 0.00000000, 3.30405396%, True
Nozash,exvaloper195ez67wmhprwrru34gvttyd8ttpl7edx3px8ua, 41874251633766, 0.000000175328458744, 46928.5714, 141522.2588, 188450.8302, 0, 0, 0.00000000, 3.30407936%, True
Collector,exvaloper1q9nct2gska2yutx24starv6s63xz022fdwdgzv, 41872927045623, 0.000000175334005000, 46928.5714, 141517.7821, 188446.3535, 0, 0, 0.00000000, 3.30410539%, True
Unicorn,exvaloper1zxthrcdcecfe5ss4tal0tq30hzel2lks6psuhm, 41871597326121, 0.000000175339573096, 46928.5714, 141513.2880, 188441.8594, 0, 0, 0.00000000, 3.30413152%, True
ChainHub,exvaloper1s6nfs7mlj7ewsskkrmekqhpq2w234fcz5uq4m5, 41870213233449, 0.000000175345369250, 46928.5714, 141508.6102, 188437.1816, 0, 0, 0.00000000, 3.30415872%, True
Cryptomars,exvaloper18au05qx485u2qcw2gvqsrfh29evq77lm9u2jwr, 41868014165531, 0.000000175354579058, 46928.5714, 141501.1780, 188429.7494, 0, 0, 0.00000000, 3.30420194%, True
Cosmostation,exvaloper19e6edpu97d6w2t5dlp7lph2fkdja0lvlj8ngk0, 41866711407492, 0.000000175360035531, 46928.5714, 141496.7751, 188425.3465, 0, 0, 0.00000000, 3.30422755%, True
Nebulas NOVA,exvaloper188dhgmaq8cka2yczzjfzsw0nely6y8uap4u5kg, 4957201849463, 0.000001481026640219, 46928.5714, 16753.8374, 63682.4088, 0, 0, 0.00000000, 9.43153439%, True
ChainUP Labs,exvaloper1vlzgq74y6hm9crhkkhdjy77uvyqa0zdupstsqj, 4952729874222, 0.000001482363905654, 46928.5714, 16738.7235, 63667.2949, 0, 0, 0.00000000, 9.43780999%, True
X-DUCK,exvaloper1vsjcts3ga8dgf6nj2q7vmlrnu5en4cneaskg9w, 4769093868284, 0.000001539442963961, 46928.5714, 16118.0895, 63046.6609, 0, 0, 0.00000000, 9.70567385%, True
OKLive,exvaloper1v5pvu4rkzc5axd6f7ngxa39je6d0lyujky5tng, 4769093868284, 0.000001539442963961, 0, 16118.0895, 16118.0895, 0, 0, 0.00000000, 2.48128795%, False
jiqix,exvaloper1evazeyntpfr62avj65dwd6mcw9wvh24kc3x84s, 4765246744930, 0.000001540685801383, 0, 16105.0874, 16105.0874, 0, 0, 0.00000000, 2.48128795%, False
GongFu,exvaloper1w5zu7xxzfdx729elg2lu4rnltjsvzpdg3dhpaf, 4764973508216, 0.000001540774148553, 0, 16104.1640, 16104.1640, 0, 0, 0.00000000, 2.48128796%, False
ICoin,exvaloper1fwvre7w2na66fq3k2wjy30rzp07c4fl99v3hsw, 4764876046783, 0.000001540805663761, 0, 16103.8346, 16103.8346, 0, 0, 0.00000000, 2.48128796%, False
okusb,exvaloper14kpvn0zr75594rlrl66lw953mlkrq6qz5ctupj, 4764876046783, 0.000001540805663761, 0, 16103.8346, 16103.8346, 0, 0, 0.00000000, 2.48128796%, False
oxford,exvaloper1xaxvu9wxr8szym3aqdesvqq968y2tf53l8fyak, 4760435709053, 0.000001542242863618, 0, 16088.8276, 16088.8276, 0, 0, 0.00000000, 2.48128796%, False
voyager,exvaloper1hw0y28hgzadpmjwa68sfukdp69pc68cnxxgml0, 4760435709053, 0.000001542242863618, 0, 16088.8276, 16088.8276, 0, 0, 0.00000000, 2.48128796%, False
