name,address, shares, ratePerOneOKT,rewards25PerYear, rewards75PerYear, rewardsPerYear, commissionRate, depositOktNums, depositOktRewardPerYear, APR, top21
Chillcrypto,exvaloper1xkl5agjzqnjnptyat2dng2asmx8g5kllg7xamv, 41964669766217, 0.000000174950691639, 46928.5714, 141661.3965, 188589.9679, 0, 10000, 329.93945320, 3.29939453%, True
Unique farming,exvaloper1fymxn4gazxzjdfvwvr0ccnrnjpwmj0r9vw3t2y, 41963324408312, 0.000000174956300615, 46928.5714, 141656.8549, 188585.4263, 0, 10000, 329.94208535, 3.29942085%, True
Tombolo,exvaloper1m569cfenudxemegcf4mmykhugnslhdv0xhvcj6, 41961777295303, 0.000000174962751180, 46928.5714, 141651.6323, 188580.2037, 0, 10000, 329.94511257, 3.29945113%, True
Defilego,exvaloper1tkwxgcpvptua0q0h5tn0at58ufnjdue7xp9jh4, 41960206491351, 0.000000174969301009, 46928.5714, 141646.3297, 188574.9011, 0, 10000, 329.94818633, 3.29948186%, True
Nodeplus,exvaloper1ygcvtcqxl82xvzrq25dymam434k3nnc8kwvrkm, 41959952113212, 0.000000174970361744, 46928.5714, 141645.4710, 188574.0424, 0, 10000, 329.94868414, 3.29948684%, True
DeLab,exvaloper1c34s7lc7ec8gs9xrtxeh0j2wjaam25c3g06xp3, 41957906122584, 0.000000174978893812, 46928.5714, 141638.5643, 188567.1357, 0, 10000, 329.95268814, 3.29952688%, True
Hydrus,exvaloper1508d7eq592kg2lh9d46xvv3r4sm7gm8w0nrejk, 41955974910968, 0.000000174986947999, 46928.5714, 141632.0450, 188560.6164, 0, 10000, 329.95646777, 3.29956468%, True
Blockpro,exvaloper1ja9xngm4zh0t442mse73ll30p7dczd49s88n2x, 41955531505149, 0.000000174988797344, 46928.5714, 141630.5482, 188559.1196, 0, 10000, 329.95733567, 3.29957336%, True
ZK capitial,exvaloper1zza3jrylyecrtuh0p9ts2xauzsefuvwa4l9fsx, 41953038429140, 0.000000174999196123, 46928.5714, 141622.1323, 188550.7037, 0, 10000, 329.96221576, 3.29962216%, True
Samual,exvaloper1ka92ujcwh6hyyeu4tymzy3dedgxplt4dtsr7xh, 41951716926868, 0.000000175004708694, 46928.5714, 141617.6712, 188546.2426, 0, 10000, 329.96480262, 3.29964803%, True
Zapzap,exvaloper1qva0ejf0t943x6rt824gwmvtjgec9cjrut5wn8, 41950283395008, 0.000000175010688983, 46928.5714, 141612.8320, 188541.4034, 0, 10000, 329.96760911, 3.29967609%, True
Squares,exvaloper19wln93k3faq7vkqzlc9gljr3ey5fljt93jfxsy, 41948961670870, 0.000000175016203204, 46928.5714, 141608.3702, 188536.9416, 0, 10000, 329.97019683, 3.29970197%, True
Nozash,exvaloper195ez67wmhprwrru34gvttyd8ttpl7edx3px8ua, 41947669113766, 0.000000175021596077, 46928.5714, 141604.0069, 188532.5783, 0, 10000, 329.97272767, 3.29972728%, True
Collector,exvaloper1q9nct2gska2yutx24starv6s63xz022fdwdgzv, 41946344525623, 0.000000175027122936, 46928.5714, 141599.5354, 188528.1068, 0, 10000, 329.97532126, 3.29975321%, True
Unicorn,exvaloper1zxthrcdcecfe5ss4tal0tq30hzel2lks6psuhm, 41945014806121, 0.000000175032671557, 46928.5714, 141595.0467, 188523.6181, 0, 10000, 329.97792528, 3.29977925%, True
ChainHub,exvaloper1s6nfs7mlj7ewsskkrmekqhpq2w234fcz5uq4m5, 41870213233449, 0.000000175345369250, 46928.5714, 141342.5368, 188271.1082, 0, 0, 0.00000000, 3.30124670%, True
Cryptomars,exvaloper18au05qx485u2qcw2gvqsrfh29evq77lm9u2jwr, 41868014165531, 0.000000175354579058, 46928.5714, 141335.1133, 188263.6847, 0, 0, 0.00000000, 3.30128992%, True
Cosmostation,exvaloper19e6edpu97d6w2t5dlp7lph2fkdja0lvlj8ngk0, 41866711407492, 0.000000175360035531, 46928.5714, 141330.7155, 188259.2869, 0, 0, 0.00000000, 3.30131552%, True
Nebulas NOVA,exvaloper188dhgmaq8cka2yczzjfzsw0nely6y8uap4u5kg, 4957201849463, 0.000001481026640219, 46928.5714, 16734.1752, 63662.7466, 0, 0, 0.00000000, 9.42862237%, True
ChainUP Labs,exvaloper1vlzgq74y6hm9crhkkhdjy77uvyqa0zdupstsqj, 4952729874222, 0.000001482363905654, 46928.5714, 16719.0790, 63647.6504, 0, 0, 0.00000000, 9.43489796%, True
X-DUCK,exvaloper1vsjcts3ga8dgf6nj2q7vmlrnu5en4cneaskg9w, 4769093868284, 0.000001539442963961, 46928.5714, 16099.1735, 63027.7449, 0, 0, 0.00000000, 9.70276184%, True
OKLive,exvaloper1v5pvu4rkzc5axd6f7ngxa39je6d0lyujky5tng, 4769093868284, 0.000001539442963961, 0, 16099.1735, 16099.1735, 0, 0, 0.00000000, 2.47837594%, False
jiqix,exvaloper1evazeyntpfr62avj65dwd6mcw9wvh24kc3x84s, 4765246744930, 0.000001540685801383, 0, 16086.1866, 16086.1866, 0, 0, 0.00000000, 2.47837593%, False
GongFu,exvaloper1w5zu7xxzfdx729elg2lu4rnltjsvzpdg3dhpaf, 4764973508216, 0.000001540774148553, 0, 16085.2642, 16085.2642, 0, 0, 0.00000000, 2.47837593%, False
ICoin,exvaloper1fwvre7w2na66fq3k2wjy30rzp07c4fl99v3hsw, 4764876046783, 0.000001540805663761, 0, 16084.9352, 16084.9352, 0, 0, 0.00000000, 2.47837593%, False
okusb,exvaloper14kpvn0zr75594rlrl66lw953mlkrq6qz5ctupj, 4764876046783, 0.000001540805663761, 0, 16084.9352, 16084.9352, 0, 0, 0.00000000, 2.47837593%, False
oxford,exvaloper1xaxvu9wxr8szym3aqdesvqq968y2tf53l8fyak, 4760435709053, 0.000001542242863618, 0, 16069.9458, 16069.9458, 0, 0, 0.00000000, 2.47837592%, False
voyager,exvaloper1hw0y28hgzadpmjwa68sfukdp69pc68cnxxgml0, 4760435709053, 0.000001542242863618, 0, 16069.9458, 16069.9458, 0, 0, 0.00000000, 2.47837592%, False
White whale-3,exvaloper1pc864zshkvsgc724k5jffcjsrmhz63m6gwrrhh, 4601365840729, 0.000001595558417680, 0, 15532.9689, 15532.9689, 0, 0, 0.00000000, 2.47837593%, False
White whale-2,exvaloper1klcqq056hndfch7yew6fkl6tyrdr07qxv60g90, 4601365840729, 0.000001595558417680, 0, 15532.9689, 15532.9689, 0, 0, 0.00000000, 2.47837593%, False
White whale-1,exvaloper1a9893mfvk9x80x209jhpvl0hm24djxqhr3jwuf, 4601365840729, 0.000001595558417680, 0, 15532.9689, 15532.9689, 0, 0, 0.00000000, 2.47837593%, False
White whale-6,exvaloper1rr253al2mtdgfcjwh7j3778g5gru3elyumxj8m, 4601365812435, 0.000001595558427491, 0, 15532.9688, 15532.9688, 0, 0, 0.00000000, 2.47837593%, False
White whale-5,exvaloper18w9mggs2s5t8ve0zr0ctjcyq7faft3qp8dlj75, 4601365812435, 0.000001595558427491, 0, 15532.9688, 15532.9688, 0, 0, 0.00000000, 2.47837593%, False
